Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6184317,Dead Aid: Why Aid Is Not Working and How There Is a Better Way for Africa,Dambisa Moyo,"Moyo, Dambisa",Niall Ferguson,"=""0374139563""","=""9780374139568""",4,3.65,"Farrar, Straus and Giroux",Hardcover,188,2009,2009,2016/06/02,2016/04/23,,,read,"This was fascinating, really helpful for teaching your brain to zoom out and see the big picture. <br/><br/>The story that stuck with me was one she tells about a man who is making malaria nets. Suppose that he is running a small business with 5 employees and each person there has 15 dependents that they are providing for. This means that the net business is the livelihood of 90 people. Meanwhile in the USA it gets big in the news that people in Africa are dying from Malaria so some US celebrity decides to donate money for the construction of 100,000 malaria nets and send them to Africa. These nets are given for free, they flood the market and the small net business is now bankrupt. The 90 people are in a worse state than before. Additionally when the 100k nets inevitably wear out (average net life is 5 years) there will be no business that can replace them. The village is more dependent than ever on aid and if no celebrity comes forward with more nets in 5 years they will be sicker as well.<br/><br/>This is one of the problems with Aid. People give without seeing the whole picture and all too often Africans are represented by white western celebrities. A better way forward would have been for someone to offer to buy the nets from the African business making them and distribute them within the country for free, support and develop the local economy instead of snuffing it out.<br/><br/>Sometimes my eyes glazed over a bit at the paragraphs of dollar values (and this from someone who studied math and physics) but it was necessary. If you start the book and find those sections tiresome just keep going, I promise it is worth it.",,,1,,,0,,,,,
13552345,"Sowing Seeds in the Desert: Natural Farming, Global Restoration, and Ultimate Food Security",Masanobu Fukuoka,"Fukuoka, Masanobu",,"=""1603584188""","=""9781603584180""",4,4.26,Chelsea Green Publishing,Hardcover,208,2012,2012,2016/05/01,2016/04/23,,,read,,,,1,,,0,,,,,
566574,Out of the Crisis,W. Edwards Deming,"Deming, W. Edwards",,"=""0262541157""","=""9780262541152""",0,4.06,Mit Press,Paperback,523,2000,1982,,2016/04/23,abandoned,abandoned (#6),abandoned,,,,0,,,0,,,,,
649361,Farewell to Manzanar: A True Story of Japanese American Experience During and After the World War II Internment,Jeanne Wakatsuki Houston,"Houston, Jeanne Wakatsuki",James D. Houston,"=""0553272586""","=""9780553272581""",4,3.53,Dell,Mass Market Paperback,203,1995,1972,2016/04/23,2016/04/23,race-education,race-education (#6),read,,,,1,,,0,,,,,
9418327,Bossypants,Tina Fey,"Fey, Tina",,"=""""","=""""",5,3.94,Reagan Arthur Books,Kindle Edition,283,2011,2011,2016/04/06,2016/04/05,,,read,"Definitely listen to the audio book version. Thoughtful, irreverent, and hilarious.",,,1,,,0,,,,,
25489083,"The Myth of the Spoiled Child: Coddled Kids, Helicopter Parents, and Other Phony Crises",Alfie Kohn,"Kohn, Alfie",,"=""0807073881""","=""9780807073889""",4,3.86,Beacon Press,Paperback,280,2016,2014,2016/03/20,2016/03/28,race-education,race-education (#4),read,,,,1,,,0,,,,,
553267,"All the Best, Neill: Letters from Summerhill",A.S. Neill,"Neill, A.S.",Jonathan Croall,"=""0531098222""","=""9780531098226""",0,4.62,Franklin Watts,Hardcover,264,1984,1983,,2016/03/28,abandoned,abandoned (#9),abandoned,,,,0,,,0,,,,,
268530,The Day America Told the Truth,James    Patterson,"Patterson, James",Peter Kim,"=""0452268087""","=""9780452268081""",0,3.60,Plume,Paperback,288,1992,1991,,2016/03/21,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
2855034,Nation,Terry Pratchett,"Pratchett, Terry",,"=""0061433012""","=""9780061433016""",4,4.05,HarperCollins,Roughcut,367,2008,2008,2016/09/05,2016/03/21,,,read,"Loved this book. The story in delightful and there are pieces of profound wisdom woven throughout.<br/><br/>""If you don't dare to think you might you won't.""<br/><br/>""Even out fears make us feel important because we fear that we are not.""",,,1,,,0,,,,,
29065532,I Forgot Something (But I Can't Remember What It Was),Nelson C Dellis,"Dellis, Nelson C",,"=""1631775677""","=""9781631775673""",0,4.33,Mascot Books,Hardcover,,2016,,,2016/03/20,"to-read, lhl","to-read (#9), lhl (#1)",to-read,,,,0,,,0,,,,,
29465611,A Reluctant Prosecutor: My Journey,Creighton C Horton II,"II, Creighton C Horton",,"=""1943190038""","=""9781943190034""",0,4.08,Wild Ginger Press,Paperback,356,2016,,,2016/03/20,"to-read, lhl","to-read (#8), lhl (#2)",to-read,,,,0,,,0,,,,,
16280156,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0345342968""","=""9780345342966""",3,3.97,Del Rey / Ballantine Books,Mass Market Paperback,190,2003,1953,2017/04/29,2016/03/14,,,read,"This is one of those classics that I thought I probably should have read and finally did. I can see the context of what was so ground breaking, but it was also so dated. Reading older ""important"" books, especially those by prominent while male authors can just be so cringe-y, the superficiality of the women and the lack of color just kept being jarring the whole time.",,,1,,,0,,,,,
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",Cathy Hirano,"=""1607747308""","=""9781607747307""",0,3.78,Ten Speed Press,Hardcover,224,2014,2011,2016/02/13,2016/03/13,,,read,I did enjoy skimming this book. It ended up serving more as an interesting window into a section of Japanese society than it did as a tidying guide.,,,1,,,0,,,,,
16190817,"Why Managing Sucks and How to Fix It: A Results-Only Guide to Taking Control of Work, Not People",Cali Ressler,"Ressler, Cali",Jody Thompson,"=""1118426363""","=""9781118426364""",3,3.67,John Wiley & Sons,Hardcover,278,2013,2013,2016/03/01,2016/03/13,,,read,"""Manage the work, not the people""<br/><br/>It seems so obvious, but when I was made a managers I had all kinds of concerns about how to 'motivate and empower people'. Further reading has shown me that all motivation that matters is intrinsic anyway; so all you can really do is create an autonomy supportive environment with clear metrics for success, provide encouragement, and maintain that environment. Then let people get on with their work. Any confusion still going on in my brain about what it meant to be a manager was cleared up with those 6 words.<br/><br/>I wasn't very fond of the style of the book (tedious use of dictionary definitions for one thing), but it is a quick read, and there are some gems.",,,1,,,0,,,,,
13588394,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,Nate Silver,"Silver, Nate",,"=""159420411X""","=""9781594204111""",3,3.97,Penguin,Hardcover,544,2012,2012,2016/03/21,2016/03/13,,,read,"There are a lot of interesting ideas, but the parts I really liked are accessible in books like ""Thinking Fast and Slow"" without requiring me to pay attention to (what felt like) endless pages of baseball stats. If you happen to really like baseball, gambling, politics, and statistics you will probably really enjoy this book.",,,1,,,0,,,,,
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0061120081""","=""9780061120084""",5,4.26,Harper Perennial Modern Classics,Paperback,324,2006,1960,2016/03/03,2016/03/13,,,read,,,,1,,,0,,,,,
178462,To Be a Slave,Julius Lester,"Lester, Julius",Tom Feelings,"=""0141310014""","=""9780141310015""",5,3.82,Puffin Books,Paperback,160,2000,1968,2016/03/11,2016/03/13,race-education,race-education (#3),read,,,,1,,,0,,,,,
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",0,4.08,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,2016/03/30,2016/03/02,,,read,,,,1,,,0,,,,,
18693655,A Mind for Numbers: How to Excel at Math and Science (Even If You Flunked Algebra),Barbara Oakley,"Oakley, Barbara",,"=""039916524X""","=""9780399165245""",4,4.22,Tarcher/Penguin,Paperback,306,2014,2014,2016/03/07,2016/02/21,,,read,,,,1,,,0,,,,,
1595177,The Adventures of Johnny Bunko: The Last Career Guide You'll Ever Need,Daniel H. Pink,"Pink, Daniel H.",,"=""1594482918""","=""9781594482915""",0,3.75,Riverhead Books,Paperback,160,2008,2008,2016/02/20,2016/02/21,,,read,"Highly recommended for the visual learners out there, much of the content from Pink's ""Drive"" condensed into one delightful comic book style story that takes ~30 minutes to read.<br/><br/>I'm really not sure what to rate this book, it is really creative and I could easily see it being a 5 to some people. It is short and simple, and that is part of the genius, Pink has taken something with a huge amount of research behind it and made it easy for people to read. That said, I prefer digging into the research, this is almost too short and too easy.",,,1,,,0,,,,,
210509,Farewell to Manzanar and Related Readings (Farewell to Manzanar),Jeanne Wakatsuki Houston,"Houston, Jeanne Wakatsuki","McDougal Littell, James D. Houston","=""0395884551""","=""9780395884553""",0,3.42,McDougal Littell,Hardcover,0,1997,1997,,2016/02/21,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
6464060,Never Learn Anything From History,Kate Beaton,"Beaton, Kate",,"=""""","=""""",0,4.00,Topatoco.com,Paperback,68,2009,2009,,2016/02/19,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
16006353,The Infinite Wait and Other Stories,Julia Wertz,"Wertz, Julia",,"=""""","=""""",0,4.22,Koyama Press,,228,2012,2012,,2016/02/19,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
1054397,"Field Notes from a Catastrophe: Man, Nature, and Climate Change",Elizabeth Kolbert,"Kolbert, Elizabeth",,"=""1596911255""","=""9781596911253""",0,3.92,Bloomsbury USA,Hardcover,,2006,2006,,2016/02/17,,,read,,,,1,,,0,,,,,
56153,QED: The Strange Theory of Light and Matter,Richard Feynman,"Feynman, Richard",A. Zee,"=""0691125759""","=""9780691125756""",4,4.23,Princeton University Press,Paperback,192,2006,1985,,2016/02/17,,,read,,,,1,,,0,,,,,
2926211,Conformity and Conflict: Readings in Cultural Anthropology,David W. McCurdy,"McCurdy, David W.",,"=""0205354793""","=""9780205354795""",4,3.63,Allyn & Bacon,Paperback,464,2002,1977,,2016/02/17,,,read,,,,1,,,0,,,,,
3158100,The Forest People,Colin M. Turnbull,"Turnbull, Colin M.",,"=""0671201530""","=""9780671201531""",4,3.91,Touchstone Books,Paperback,295,1983,1961,,2016/02/17,,,read,,,,1,,,0,,,,,
8423493,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",2,4.30,Scholastic Press,Kindle Edition,403,2010,2009,,2016/02/17,,,read,,,,1,,,0,,,,,
17333426,"Egghead: Or, You Can't Survive on Ideas Alone",Bo Burnham,"Burnham, Bo",Chance Bone,"=""1455519146""","=""9781455519149""",3,4.12,Grand Central Publishing,Hardcover,240,2013,2013,,2016/02/17,,,read,,,,1,,,0,,,,,
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,"=""1451666179""","=""9781451666175""",5,4.17,Touchstone,Paperback,371,2013,2013,,2016/02/17,,,read,,,,1,,,0,,,,,
66354,Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi,"Csikszentmihalyi, Mihaly",,"=""0060920432""","=""9780060920432""",0,4.10,Harper Perennial,Paperback,303,1990,1990,,2016/02/17,abandoned,abandoned (#3),abandoned,,,,0,,,0,,,,,
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles","Richard Maxwell, Hablot Knight Browne","=""0141439602""","=""9780141439600""",0,3.81,Penguin,Paperback,489,2003,1859,,2016/02/17,abandoned,abandoned (#1),abandoned,,,,0,,,0,,,,,
255127,The Fifth Discipline: The Art & Practice of The Learning Organization,Peter M. Senge,"Senge, Peter M.",,"=""0385517254""","=""9780385517256""",4,3.93,Crown Business,Paperback,464,2006,1990,2016/05/14,2016/02/17,,,read,,,,1,,,0,,,,,
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,"Semler, Ricardo",,"=""0712678867""","=""9780712678865""",0,4.15,Random House,Paperback,336,2001,1988,,2016/02/17,hold,hold (#8),hold,,,,0,,,0,,,,,
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield,"Pressfield, Steven",Robert McKee,"=""0446691437""","=""9780446691437""",0,4.06,Warner Books,Paperback,168,2003,2002,,2016/02/17,abandoned,abandoned (#4),abandoned,,,,0,,,0,,,,,
